"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 19 07:57:45 GMT 2023","Wed Apr 19 07:58:16 GMT 2023","30796","uat","example.spec.ts","","","","login api",""
